relation_id,target_maker_id,is_auto_disambiguation
5768,3348,
13067,4484,
12701,1740,
6519,1904,
3529,733,
5907,3851,
10465,3274,
4410,795,
200,5389,
10665,1903,
7941,2437,
4639,2056,
2230,1203,
10796,2412,
4573,3199,
19792,9421,
3539,2914,
5605,3415,
5820,2978,
2129,456,
3787,8510,
4624,5992,
4734,1340,
6394,1856,
14165,283,
5031,622,
1548,438,
1416,155,
1651,5492,
1653,878,
2373,1625,
2374,523,
2375,396,
2376,1626,
2436,500,
2437,530,
3761,645,
3764,353,
10639,2027,
3769,2792,
3770,1154,
3773,2722,
3775,2520,
3776,802,
1549,438,
3796,155,
5358,253,
5936,1119,
1550,344,
5040,1296,
1667,314,
5360,253,
7929,2557,
7933,2401,
8293,2504,
14608,745,
11914,280,
1668,1249,
14326,4051,
14327,5372,
5611,10559,
14330,2479,
1774,506,
1776,357,
1777,207,
1778,169,
2352,550,
6462,2535,
7785,8968,
2353,551,
2356,1227,
2357,551,
2361,1021,
2362,455,
3080,485,
2320,720,
2363,549,
2378,174,
2379,37,
2381,155,
2382,165,
2383,396,
2386,312,
2387,293,
2834,1192,
3996,860,
3998,670,
5110,1211,
5405,1390,
11901,2411,
12012,853,
152,1301,
154,2545,
2609,4444,
156,2532,
158,435,
159,1179,
160,734,
163,518,
164,945,
166,396,
167,545,
1482,8602,
1483,343,
1484,514,
9604,4916,
2321,1027,
1546,5,
2323,1082,
2330,719,
7787,413,
2366,271,
2369,857,
2370,9014,
2371,511,
4319,2430,
2736,1097,
6931,1487,
6224,2457,
4320,2557,
4322,1740,
4324,1801,
4325,3950,
4328,806,
4331,2469,
4334,2928,
9046,855,
10565,2112,
18923,8971,
18924,8971,
6193,1783,
7917,2557,
1531,522,
8653,2578,
6921,1843,
2252,359,
2253,282,
2296,900,
2297,1668,
2298,945,
5363,1384,
5364,349,
6206,1797,
7777,2368,
7784,2368,
8654,2578,
9720,770,
11957,2794,
11959,9006,
14349,1384,
8696,2794,
1616,273,
18480,8918,
1620,1376,
2292,2370,
2295,1676,
4288,207,
8697,2395,
5174,1323,
5175,1457,
9293,2801,
5179,1322,
5961,1201,
5962,335,
5963,1201,
6216,2457,
6218,1800,
8698,8704,
8699,2596,
20974,10136,
8701,2395,
9245,180,
9456,2848,
10097,2983,
10106,2599,
12673,187,
12675,4297,
12677,847,
12678,672,
5094,622,
2984,526,
1449,4300,
1457,4300,
1458,3304,
1466,761,
1581,302,
1582,607,
1583,270,
1596,2536,
1597,23,
1598,8932,
1602,1073,
1604,482,
1606,1857,
1611,23,
1612,1304,
2351,1683,
3204,5508,
3205,237,
3207,5505,
3208,5506,
3211,1875,
3215,5508,
3979,2504,
3980,2503,
3985,8946,
3987,2503,
4859,1220,
16529,3636,
3243,258,
8296,2533,
8297,2526,
8298,588,
8301,4047,
12681,187,
14445,280,
14446,503,
14447,280,
14740,1375,
15276,853,
5937,3199,
3405,3482,
5041,421,
2310,280,
5061,857,
5062,1319,
5156,315,
5159,511,
5160,514,
5161,1300,
6021,1738,
6023,324,
6024,8943,
8162,2572,
20975,6503,
8164,1798,
5654,3651,
9313,2809,
8167,2429,
8169,1904,
8172,2429,
12322,9074,
12323,8009,
1377,295,
1379,295,
1867,413,
2313,5963,
2314,1324,
2450,6027,
2451,407,
2452,537,
2453,543,
2978,551,
2982,1485,
5373,1373,
4729,8899,
4728,908,
4727,477,
3967,293,
13502,1879,
14313,5368,
10755,3010,
10776,3010,
10738,2359,
15067,5633,
15206,1068,
7266,3556,
4735,824,
5455,1423,
5539,952,
5551,3106,
5557,1475,
5558,1476,
5559,1475,
5560,744,
5561,3800,
6463,8368,
9314,6398,
5759,2257,
5760,453,
5795,6848,
5835,1646,
5836,866,
5837,1645,
5841,1651,
5843,1649,
5934,4139,
5964,1725,
6881,1090,
9249,408,
9310,6398,
9311,6399,
9315,6399,
10416,5170,
10417,3281,
10419,2627,
10810,1000,
10453,3282,
10531,1608,
6533,1911,
10569,2869,
10692,1751,
10695,2990,
10700,3461,
10701,4001,
10703,3461,
10704,8608,
10812,3226,
10808,3305,
5406,2869,
10807,3226,
10813,3453,
11204,3115,
11291,2832,
12043,1572,
12044,1572,
12759,3837,
12760,4335,
12776,3784,
12809,4385,
12812,972,
12923,4438,
12924,3363,
12925,733,
12935,9025,
13153,4535,
13154,4536,
14110,3025,
14591,3085,
14886,724,
14887,5563,
14888,5499,
14889,2266,
15786,2659,
15856,6197,
15871,6210,
15887,2707,
16104,2809,
16105,6399,
16174,2833,
16383,6612,
16393,4091,
16466,4960,
3664,3328,
16584,6703,
16999,1900,
17000,7275,
17001,3708,
17019,7278,
17215,4454,
17342,3352,
17343,7606,
17344,7607,
17345,3352,
5543,1461,
17407,7682,
17425,2248,
17435,7704,
17437,7710,
17438,7707,
17503,7777,
17524,9431,
17532,5865,
18502,8713,
18741,3311,
18742,8881,
18930,2219,
19612,3828,
19646,1296,
19648,556,
19773,4842,
19774,2846,
1562,605,
1566,1576,
3665,4114,
2154,4595,
2155,675,
2159,2326,
2160,5600,
2161,5156,
16691,4269,
3668,9154,
2162,2019,
2163,3259,
2492,349,
5938,1103,
2493,5395,
2494,5391,
3653,9153,
3654,4114,
3655,9156,
3657,9159,
3658,1821,
5045,1296,
18359,8373,
3660,1821,
3662,9156,
3663,570,
14720,2541,
4603,309,
4605,2652,
4634,2875,
4635,605,
5034,600,
5656,3660,
19666,9185,
5081,408,
5082,8366,
5229,3100,
5230,3101,
5231,1355,
6471,1885,
5233,5530,
5234,3100,
19667,7333,
6534,1163,
5235,3101,
5237,3101,
5238,2872,
5298,2696,
5299,1872,
12795,3170,
5301,1356,
5411,2220,
5875,1122,
5876,1670,
5958,1913,
5959,906,
5989,1728,
2610,2914,
15699,6073,
11464,3752,
20999,7028,
9777,2124,
15823,6171,
17063,7332,
17064,9357,
17669,7942,
15824,8473,
15825,8386,
15969,6271,
16204,6486,
16267,6530,
16361,6589,
16362,935,
16400,6638,
16594,6823,
16602,6831,
17073,7342,
17239,7498,
17519,7801,
17656,8586,
17854,8139,
17919,8212,
17920,8211,
18017,8275,
19262,8637,
20874,10318,
19688,6929,
19689,6929,
19690,9355,
4340,1851,
11326,3638,
11327,6754,
16732,6979,
17394,7666,
18642,7565,
18643,8809,
18278,3405,
19652,6319,
6151,5203,
6591,1931,
7554,1956,
7555,460,
5544,4218,
20566,9060,
9002,2008,
5939,1149,
5527,3760,
14721,2280,
5657,3661,
6472,7054,
6568,7797,
2611,1563,
5223,726,
6974,2086,
6194,1782,
10672,4489,
7052,423,
9913,2990,
18481,5699,
9419,1055,
15239,4226,
7625,325,
5588,1491,
9586,4853,
11411,2939,
4352,5045,
7096,2120,
11522,5865,
6839,7480,
8870,561,
9446,2844,
10079,1466,
10190,7744,
10205,1419,
10342,4600,
10433,3294,
10436,2844,
10438,3061,
10938,2467,
10939,3429,
10943,2484,
21000,10436,
6840,3911,
10975,1749,
10978,7650,
10979,8066,
10982,2599,
10983,8753,
12035,1572,
12042,566,
14024,5339,
14025,2282,
14033,2958,
14034,5169,
14035,2957,
14051,5089,
14052,917,
15640,550,
19246,8912,
19642,566,
19920,9555,
2096,3030,
3520,756,
3521,1954,
4822,1213,
4824,1213,
5563,5108,
5564,2953,
5566,2953,
6451,1878,
6561,1915,
6562,1917,
6563,1600,
6564,1524,
6724,1982,
6725,1982,
6727,2645,
6740,1986,
6741,4491,
6762,5387,
6841,7480,
6842,2760,
6843,1041,
6844,573,
7085,2115,
7111,5100,
7113,325,
15816,2663,
9006,3282,
7115,2548,
7117,8724,
7119,4162,
7120,2135,
7123,2137,
7167,325,
7184,4198,
7218,2177,
7297,5659,
7553,2291,
7609,3531,
7611,5632,
7614,4075,
7616,4058,
7617,4057,
7618,3531,
7619,2319,
7620,2320,
7621,4600,
7626,325,
8995,1697,
8997,2001,
8999,6226,
9003,9273,
9004,2747,
9005,3329,
9379,4810,
9380,4600,
9382,8638,
9383,4818,
9385,2847,
9478,2573,
17992,8260,
10009,3281,
9768,2941,
9769,2943,
9770,6926,
9771,1164,
9778,4149,
10006,3282,
10007,2627,
10008,5170,
10236,3189,
10237,1022,
10369,5600,
10370,5600,
10371,471,
10873,3363,
10878,7295,
11523,9174,
10081,4542,
11493,3602,
11714,3871,
11715,3873,
11716,3874,
12090,2321,
15223,1744,
15286,1170,
19337,2201,
2,3626,
4,4309,
5,792,
4772,486,
4777,1203,
4778,676,
5459,4599,
5568,609,
5569,1488,
6342,10482,
6965,1102,
6966,451,
7012,325,
7125,3402,
21001,10227,
10208,3164,
7129,4900,
7135,3402,
7137,5330,
7142,3402,
7143,1626,
7144,2139,
7145,2140,
7146,2141,
7147,2138,
7148,2140,
7149,2141,
7172,608,
7422,2868,
7423,2250,
7424,1391,
7425,9727,
7426,3140,
7427,2251,
8460,2544,
8462,734,
8859,2650,
8860,6091,
8861,3513,
8862,1047,
8863,6092,
8864,4632,
9294,2800,
9295,1419,
9298,9229,
9299,2634,
9340,2812,
9341,2814,
9342,2811,
9343,2813,
9498,2866,
9499,3852,
16010,4252,
10232,3179,
9506,3090,
9633,9846,
9634,9845,
9636,9848,
9637,9849,
9639,3052,
9658,4987,
9756,2937,
9757,2936,
9791,5168,
9792,5169,
9793,2958,
9957,5242,
9984,7952,
9985,7952,
9999,2187,
10004,2802,
10080,987,
10329,3235,
10443,3293,
10444,5183,
10445,1513,
10446,5189,
10908,3462,
11717,1772,
11718,3874,
13063,4521,
13064,254,
13065,2206,
13258,430,
13264,5030,
13265,1446,
13266,2934,
20354,5995,
2903,1216,
13273,566,
13279,2934,
13280,1446,
13281,2137,
13283,678,
13286,3449,
13290,2205,
13291,2206,
13294,3109,
13302,2321,
13303,3278,
14838,1563,
14840,1180,
18383,4529,
18384,4530,
18654,1437,
2062,2825,
2065,8471,
2066,439,
2901,184,
2902,184,
2904,1215,
5241,583,
5242,581,
5243,583,
5245,2776,
5317,1366,
5318,1385,
5319,1367,
6275,2037,
6276,1094,
6628,1937,
6629,1936,
6823,2537,
6828,2759,
6829,2015,
6830,2014,
6846,4252,
6847,2767,
6848,2776,
6850,1347,
6854,4252,
6855,2767,
6856,2776,
6870,2027,
19745,4254,
6884,589,
6885,589,
6901,4841,
7089,2119,
7328,3108,
7329,3109,
7601,5632,
7602,5633,
7603,2320,
7605,5632,
7606,5633,
7639,3259,
7640,471,
7641,2326,
8957,5774,
9617,4110,
9618,6724,
9619,6726,
9628,9271,
9630,9266,
9631,4111,
9644,495,
9645,494,
9794,5168,
9795,2957,
9900,2991,
9902,2991,
9903,2993,
9904,2993,
12725,9705,
19073,3209,
17581,3209,
17782,5966,
17783,8068,
17996,2337,
18814,8914,
19071,9246,
19159,10334,
12626,4245,
12704,915,
15684,6061,
16044,6361,
16650,9664,
16748,678,
16794,5174,
16795,2148,
16796,5235,
19167,10334,
19163,9156,
19168,9154,
15721,7849,
16134,2821,
19593,9322,
19848,9626,
10652,15,
11498,2634,
12445,9379,
12446,9380,
12453,4268,
12454,460,
12455,9379,
12456,9380,
12458,5723,
12463,4255,
12464,4768,
12465,2834,
12466,3654,
12467,9378,
12612,7581,
21002,10399,
16187,6488,
13170,5783,
14146,9486,
15138,2226,
15139,2225,
15140,3510,
15797,9763,
15902,2756,
15914,6256,
15915,4715,
15916,6258,
15917,6260,
15919,6259,
16009,6316,
16188,6490,
16467,6706,
16489,4111,
16507,6722,
16508,6723,
16509,9271,
16511,4110,
16512,6724,
16514,9268,
16515,9266,
16516,6725,
16633,8166,
16634,9569,
16011,4252,
19984,10358,
16828,7066,
16829,2157,
16864,566,
16867,3500,
17056,9357,
17057,4956,
17059,7333,
17070,7335,
17071,7336,
17187,7435,
17370,7646,
17371,3128,
17507,6984,
17508,6985,
17522,7809,
17586,7864,
20355,8382,
19987,9794,
17867,3453,
17877,2978,
18070,6083,
19963,559,
19972,5841,
19988,10172,
19989,5057,
19990,10173,
20039,9992,
20040,9993,
11273,3616,
11274,3614,
11545,3688,
11546,3765,
15687,6059,
15688,6060,
15946,9655,
15992,6282,
16160,4812,
19747,9380,
16763,5153,
16588,6810,
16762,6999,
16782,8052,
16783,7014,
16816,662,
16817,662,
16818,7049,
16992,3449,
16995,7269,
17101,10056,
17274,3105,
17276,3105,
17530,2863,
17598,7871,
18034,3277,
18035,8317,
18036,1050,
18037,8320,
18306,2204,
18307,7439,
19095,9110,
18665,4775,
19718,5524,
19721,5776,
19722,9372,
19860,9511,
19861,9503,
19999,5121,
20000,5121,
15972,6269,
11230,3595,
20002,8600,
20004,9952,
20006,10374,
20012,9652,
20017,9295,
20268,9874,
3001,9666,
3002,7050,
3003,7049,
11209,3591,
11210,3593,
16076,6378,
19539,2266,
11543,3666,
11983,183,
11984,6859,
11986,8343,
15770,2890,
15858,4692,
15859,2679,
15861,6204,
15863,2702,
16025,4253,
16090,4766,
16148,6449,
16444,6685,
16612,6839,
16613,4132,
16819,5186,
16868,3093,
16870,3093,
16873,3500,
16876,8497,
16877,7110,
20357,9916,
19541,9291,
16880,5241,
16881,7117,
16882,7118,
19750,4254,
19542,2266,
17193,4276,
17299,7565,
17451,7728,
17476,2259,
17477,2259,
17478,7749,
17479,2259,
17527,5864,
17528,7816,
17641,4223,
17820,3252,
17850,8142,
17861,5987,
17885,8175,
17886,8381,
17891,8187,
18007,3271,
18008,3271,
19094,8004,
19829,2865,
19830,2865,
19898,9541,
20014,6237,
15799,9747,
20016,6266,
20018,6249,
20020,6923,
20022,4178,
20023,10070,
20024,8722,
20025,9694,
20026,8722,
20036,8044,
20037,9910,
20042,10129,
20043,10294,
20044,7832,
20045,8722,
20046,10071,
20050,9695,
20059,5440,
20186,5814,
20216,6677,
20363,6043,
20410,9132,
20411,9132,
20428,8880,
20436,9140,
20437,9989,
2041,10055,
11402,2634,
12477,9083,
12481,2259,
20832,10277,
12484,2259,
12742,3823,
15698,6074,
15800,9746,
15802,9763,
15804,6159,
15805,9747,
15806,6159,
17366,3739,
18616,8196,
18618,8788,
19248,5865,
19249,3753,
15933,4715,
15934,6258,
15935,6261,
15936,6259,
16118,2818,
16358,8880,
16360,9984,
16920,9648,
16922,8632,
17347,7615,
20878,6378,
20880,10321,
20885,5972,
20887,6773,
11299,3166,
19636,9329,
11616,3777,
16078,10322,
16226,6507,
16233,6461,
16404,6643,
16414,7312,
16415,6650,
16418,6624,
16426,4923,
19961,1995,
15973,6268,
20992,10463,
19753,9379,
19637,9330,
19756,4254,
15690,6060,
16120,4780,
20625,7157,
20781,9997,
13440,8632,
15662,4617,
15663,4616,
15735,7474,
15778,6122,
15998,6291,
16206,4245,
16207,4245,
16398,5222,
16428,6666,
16590,6823,
16894,7133,
17020,4288,
17065,5459,
17077,5612,
17176,7432,
17177,7430,
17200,8492,
17203,8389,
17222,7475,
17323,7584,
17324,5798,
17349,7616,
17439,7714,
17453,5816,
17525,5647,
17847,8131,
17848,4021,
17857,8136,
17858,8145,
17983,8255,
19232,3777,
20989,7876,
11318,3636,
13322,6044,
15848,6179,
15850,4676,
15852,4678,
15853,6181,
16738,5142,
17828,6859,
19609,9329,
19610,9330,
19611,9336,
11276,3615,
11277,3614,
11445,3696,
16036,6357,
16037,6354,
16050,6359,
16051,2000,
16052,4743,
16657,6894,
17456,7731,
17521,7810,
20812,7313,
19769,6163,
17963,9166,
17965,8241,
19476,5495,
19478,5495,
19635,9327,
19770,3777,
19784,3777,
20692,10000,
20504,10009,
20505,5577,
20506,10007,
20509,10005,
9398,2841,
16532,4978,
11620,10049,
11623,3780,
11624,10047,
20833,6556,
11625,10048,
11626,10049,
15829,6482,
17708,9407,
19304,9213,
19305,9212,
19306,9213,
20599,3779,
20601,10047,
21073,8332,
21076,10535,
11496,3729,
11731,3893,
11732,3888,
11733,3892,
15826,6169,
15827,6170,
15937,6257,
15938,6256,
15939,4715,
15941,6258,
15943,6259,
16152,6459,
16291,6544,
16470,6711,
16542,5232,
16841,8444,
16943,7191,
16948,8400,
17036,5336,
17074,7340,
17291,7550,
17292,7656,
17577,6731,
17584,7860,
17948,10355,
19090,8400,
17821,8111,
17907,8200,
18132,8578,
18901,5869,
18902,8960,
18903,8962,
19074,9213,
19075,9212,
20602,3779,
20605,10047,
11643,4360,
11645,4245,
17731,5927,
11649,6424,
11652,4262,
11654,3777,
11988,3777,
11989,3777,
11992,4245,
12780,3822,
15693,4625,
16100,6395,
16101,6394,
16261,4256,
15974,9263,
17264,7981,
18146,8514,
18147,8279,
18212,8432,
18214,3518,
18215,8434,
20652,10108,
20653,4259,
20871,10319,
15667,6053,
16082,188,
16739,6986,
17361,7632,
17928,8212,
17929,8210,
17930,8211,
18006,8264,
18710,6367,
20116,9747,
20117,6160,
20119,9746,
20120,6160,
21126,10544,
21127,10542,
16273,6536,
17042,6649,
17043,6650,
17403,7676,
20365,15,
11721,6641,
11734,3891,
11741,3899,
12414,4245,
18155,8473,
16374,3639,
16482,4110,
16483,6722,
16484,4111,
16485,6724,
16540,6766,
15691,6061,
16591,6824,
16592,6822,
16750,8478,
16751,8479,
16753,8480,
16754,6994,
17126,9116,
17775,3610,
17871,8159,
18149,8573,
19238,4042,
19239,2170,
19240,5268,
16167,909,
19583,9321,
19584,9322,
19586,7395,
16099,6396,
16114,9125,
16392,6624,
16399,6639,
16430,6664,
17183,7432,
17244,5670,
17249,5672,
17653,8483,
17925,8210,
17926,8211,
17979,8253,
19010,3757,
19011,8061,
19012,3757,
11560,3773,
16093,10568,
20763,7436,
16501,6726,
16095,4767,
16097,2808,
17721,6549,
18067,8336,
18068,8335,
18072,8334,
18073,8335,
18170,8370,
19631,9329,
19632,9337,
19674,4566,
19676,9883,
19672,9883,
19680,4566,
19681,9883,
20816,4164,
16502,6722,
16084,6388,
16129,6423,
16130,4784,
16182,6483,
17195,4277,
17668,7943,
18042,8320,
18485,9380,
18489,4254,
19656,4269,
19658,4252,
19659,4269,
19660,9361,
19662,6929,
16144,6444,
16504,6482,
16875,7111,
16958,8583,
18032,8309,
18189,8414,
18190,4632,
20834,10276,
18195,8422,
18251,8470,
18201,3835,
18203,6530,
18229,8442,
18230,7075,
18231,8446,
18232,8445,
18237,792,
18238,792,
18248,4290,
20852,9701,
18252,8469,
18253,8470,
18254,8468,
18255,8468,
18256,8469,
18261,8386,
18264,8475,
18266,6994,
18267,6996,
18268,6994,
18269,6996,
18270,6994,
18271,6996,
18283,8489,
18288,4808,
18289,8495,
18290,8494,
18291,9867,
18293,7111,
18313,8383,
18314,8279,
18317,10373,
18320,7725,
15975,6274,
18473,8691,
15876,6213,
16942,678,
18342,7184,
18351,8405,
18460,8691,
18461,8693,
21133,8262,
21134,8263,
9353,6415,
17107,7368,
18365,7215,
18366,7624,
20289,9358,
11421,3777,
11422,5268,
11759,3935,
11760,3935,
16937,1049,
16950,678,
17062,9185,
20771,10200,
20772,8110,
17822,8110,
18364,8370,
18362,8370,
18368,7943,
20474,10005,
20475,10006,
20490,10005,
20491,10004,
20510,10008,
20511,5577,
20513,10005,
16655,4265,
16760,6999,
17748,3925,
18468,8691,
18721,4858,
18722,8876,
18723,2880,
18756,5822,
18986,5268,
18987,9166,
16168,6470,
18707,8864,
19280,8703,
19776,9314,
19777,9392,
18085,8352,
18087,4289,
19307,9212,
19782,9410,
19786,8722,
18464,8691,
18465,8692,
18999,7388,
4114,3623,
17396,7666,
18645,7565,
19104,6482,
16184,6483,
15886,4251,
18470,8693,
18471,8692,
19263,7333,
19264,9357,
19265,7332,
19762,9378,
19062,6538,
19103,7981,
18698,8864,
19143,4249,
18446,6127,
19063,6634,
20764,7436,
4245,355,
397,2732,
399,1218,
402,168,
413,236,
414,2732,
415,168,
416,17,
417,126,
3669,9558,
3671,9153,
3672,4114,
3673,786,
3675,4600,
4100,1598,
4103,2808,
4104,7738,
4144,910,
4147,3654,
20817,8326,
4247,696,
4236,296,
4237,37,
4238,1668,
4242,296,
4243,436,
4244,500,
5945,3112,
9991,7332,
7073,1625,
7075,1626,
7591,1571,
8819,2633,
8822,3649,
8823,3664,
8824,3668,
8828,2633,
8829,2632,
9347,2811,
9348,2813,
9350,2812,
9861,3985,
9862,3993,
9863,2734,
9989,8539,
11044,4100,
11047,2914,
11322,3638,
11343,2634,
20836,10383,
20854,5306,
11443,3697,
11444,3654,
11446,3651,
11455,4365,
11501,3737,
11541,1453,
11657,313,
11658,5765,
11659,6026,
11735,3891,
11736,3888,
12422,4249,
12423,9144,
12424,6224,
12425,1584,
12541,15,
12542,5070,
12543,4196,
12546,4254,
12548,4254,
12550,6422,
12554,4285,
12555,3858,
12556,2121,
12557,9378,
12598,5620,
12599,4521,
12609,4278,
12651,8352,
12652,4289,
12653,4288,
12654,7995,
12655,4021,
13221,8886,
13222,2258,
13223,5822,
13225,5825,
13664,2073,
15217,4768,
15322,1271,
15396,9174,
15400,3753,
15401,9174,
15405,3777,
15504,1022,
15657,8573,
15658,8384,
15696,6077,
15697,6077,
16068,8365,
16069,4744,
16071,6367,
16115,6165,
16157,4812,
16294,4257,
16298,6551,
16310,5763,
16363,4877,
16365,4413,
16416,7312,
16417,6649,
16477,6715,
16523,6742,
16631,8119,
16681,6914,
16682,6914,
16683,5081,
16804,385,
16991,3449,
16998,7272,
17178,7431,
17180,7434,
17181,7432,
17240,2213,
17241,7497,
17266,7530,
17319,5798,
17320,7585,
17352,7615,
17383,8482,
17400,7678,
17430,7690,
17484,7749,
17500,7774,
17585,7859,
17634,6512,
17726,7986,
17844,4290,
17918,8208,
17954,251,
18003,8262,
18004,10550,
18021,8383,
18103,8355,
18104,2341,
18105,8356,
18352,8384,
18455,8692,
18456,8693,
18612,2331,
18688,4226,
18689,8866,
18690,5288,
18701,5288,
18703,4226,
18824,442,
19027,4379,
19297,7683,
19605,9329,
19298,5268,
19338,431,
19339,430,
19340,430,
19435,9268,
19436,4110,
19437,9271,
19438,6726,
19552,8434,
19555,4413,
19556,6597,
19606,9337,
16149,6448,
20556,5431,
19613,9330,
19617,7395,
19618,9327,
19619,9336,
19640,9329,
19727,7237,
19751,4254,
19755,8703,
19764,7601,
19785,7975,
20075,9710,
20077,4584,
20080,9710,
20543,10118,
20562,10024,
20580,6697,
20582,6697,
20583,10044,
20584,10045,
20587,10045,
20591,10044,
16195,10318,
20758,3471,
20759,9545,
20780,9172,
20784,10199,
20785,9997,
20786,10198,
20829,7957,
21021,8259,
21080,3451,
21093,1241,
21096,10541,
21097,10542,
21099,10544,
21100,4379,
21101,9058,
21132,10365,
21164,7808,
11556,5988,
17358,7623,
19061,8994,
19064,4257,
19065,2259,
19066,4257,
19067,4257,
20980,10227,
11748,3919,
16035,6357,
16628,6858,
16637,6866,
17168,7424,
19620,9329,
19623,7395,
19625,9327,
19626,9336,
19627,9327,
19628,9329,
19930,9565,
11484,3724,
64,4267,
65,5070,
66,6635,
11374,183,
11738,3897,
11739,3900,
11746,3913,
11747,3913,
11755,3932,
11767,3939,
15872,4697,
16550,6779,
16551,6780,
16830,7065,
16831,2157,
17207,2335,
17339,4414,
17340,9383,
17341,4414,
20742,10170,
20744,10170,
20863,3328,
21046,5719,
21136,9589,
15997,6292,
17336,6388,
21145,10570,
21146,6974,
21147,6974,
21148,10568,
21155,9504,
12657,4290,
15987,6279,
16004,4720,
16719,10570,
16720,6976,
16721,10568,
17673,4175,
17257,5679,
16293,6544,
17703,2285,
17332,188,
17335,7597,
17950,9166,
18221,6598,
18222,8432,
18613,8196,
16198,10319,
19580,9316,
18615,8789,
19800,3046,
19801,7813,
19802,8008,
20765,7830,
20242,9846,
20325,9923,
19581,9322,
20822,9934,
20882,9514,
20889,8734,
11480,455,
16077,6377,
16823,7284,
16900,10054,
16901,7139,
17118,5643,
17225,5665,
17330,7595,
17408,7683,
17409,7675,
17427,7690,
17449,7716,
17704,7969,
17705,7969,
17706,2285,
17810,9092,
17991,8261,
18111,4744,
18202,8449,
19086,9098,
19087,9056,
19578,9316,
19598,9321,
19599,9316,
20595,3780,
20596,3779,
20597,10048,
20598,10049,
20890,3328,
20891,3328,
20892,9153,
20893,9153,
20894,5788,
20896,10273,
20897,9827,
20898,9885,
20899,10344,
20900,10343,
20907,10501,
20906,8232,
20908,10290,
20909,9620,
20910,8747,
20911,10400,
20912,10327,
20913,10327,
20915,7094,
11497,10341,
11744,3889,
12420,6222,
12421,6224,
15682,6061,
15755,6092,
15756,6091,
15757,2650,
15758,3513,
15759,1047,
15908,6257,
15909,4715,
15910,6258,
15911,6260,
15913,6259,
16034,6356,
16431,6664,
16432,8256,
16708,6962,
16709,915,
16710,915,
16890,3026,
16891,7120,
16896,7132,
17022,1557,
17023,7284,
17213,6167,
17214,5658,
17265,7525,
17760,5954,
17789,10305,
17790,8068,
17791,8068,
18016,8276,
18083,4288,
18084,4289,
19114,6412,
19283,9279,
16024,6345,
16791,7023,
16201,3497,
20766,8111,
20823,7386,
20837,9921,
20866,10346,
17915,4094,
18904,8961,
16389,6620,
21119,4379,
16556,4990,
16799,5176,
11206,3587,
17374,7643,
4038,1085,
8142,2150,
6180,5330,
1883,796,
6323,3956,
5079,2517,
3946,5299,
5344,1374,
10042,2561,
5210,1342,
11025,748,
2149,2096,
8291,1004,
18845,3194,
7971,9004,
12926,3363,
1361,6576,
11184,3566,
9286,9107,
4349,8274,
2412,6877,
6698,1576,
10936,7898,
6135,7898,
10192,4648,
7703,5995,
10869,5793,
12726,9565,
19531,9287,
2099,909,
5800,1620,
9252,4644,
6934,2068,
7041,470,
7660,5995,
7687,5995,
9606,6111,
9921,3003,
10540,6363,
8993,2704,
8994,2703,
17762,3365,
6466,1514,
7679,8197,
12174,6671,
571,360,
10524,9726,
9472,5995,
14910,4523,
15592,8197,
12128,6671,
16254,2846,
17547,3205,
15188,5719,
575,396,
18020,2691,
11289,4593,
17551,3205,
15318,4546,
13555,4792,
4498,4042,
11592,4414,
12735,6705,
578,293,
15901,9660,
17722,7987,
783,286,
19962,1995,
15788,6146,
16150,5007,
19787,4871,
18309,7439,
19789,4871,
1339,286,
1341,286,
20210,3835,
1342,165,
17388,2087,
17389,2087,
20306,9290,
18023,2690,
16189,6487,
16369,6600,
17143,5578,
16645,1625,
16574,7511,
16990,7260,
20876,10325,
20487,10008,
15964,6275,
16737,6990,
19019,9056,
19768,6164,
9401,2841,
16096,2808,
18910,7184,
19693,8139,
12602,4519,
16652,6878,
16957,7212,
706,5557,
2718,4028,
9453,2581,
1343,165,
1345,286,
89,9729,
1501,2565,
7899,2418,
1347,155,
7906,2367,
4953,2787,
10803,8009,
38,182,
41,1222,
50,377,
569,286,
11857,2418,
11860,2418,
12077,5427,
14532,881,
635,166,
640,1978,
642,166,
652,427,
653,293,
655,293,
1167,511,
1175,436,
6643,5427,
8471,2729,
10039,324,
1470,293,
3983,8943,
9219,2173,
4522,2032,
5946,4510,
7287,4519,
13771,4968,
16899,10054,
17580,9086,
19978,9367,
20015,6237,
16266,6531,
15932,6256,
20700,6444,
926,5550,
