maker_id,inst_code,inst_name,id
203,29,"compass (magnetic) (NMM NAV0267, neg. A5793)",6133
5495,83,planisphere,6134
222,63,telescope objective lens,6135
4289,99,"microscope accessory,",6136
1464,29,"compass (magnetic, prismatic),",6137
8246,101,"measuring bar,",6138
8246,221,"spectrometer,",6139
8246,94,"polarimeter,",6140
3050,111,"sundial,",6141
3050,26,"chronometers [made by Mercer],",6142
8919,26,chronometers,6143
7332,26,chronometers,6144
550,125,"telescope (portable, refractor)",6145
9024,138,tidal index,6146
6836,143,"induction balance,",6147
7565,85,"orrery,",6148
526,29,"compass, azimuth,",6149
526,29,"compass, steering,",6150
10595,128,thermometer,6152
10596,26,"chronometer,",6154
10608,26,chronometers,6155
10609,26,chronometers,6156
10611,26,chronometers,6157
10613,26,chronometers,6158
10629,125,telescopes,6159
10694,26,chronometer,6160
10696,26,chronometers,6161
10715,26,chronometers,6162
10716,26,chronometers,6163
10717,26,chronometers,6164
10750,26,chronometer,6165
10751,26,chronometer,6166
10752,26,chronometer,6167
10795,125,telescope tube,6168
10746,26,chronometers,6169
10701,26,chronometers,6170
10837,26,chronometers,6171
10886,26,chronometer,6172
10887,26,chronometers,6173
10888,26,chronometers,6174
10889,26,chronometer,6175
10917,26,chronometer,6176
10918,26,chronometers,6177
10919,26,chronometers,6178
10920,26,chronometers,6179
10951,26,chronometers,6180
10952,26,chronometers,6181
10953,26,chronometer,6182
10954,26,chronometers,6183
10838,26,chronometers,6184
10955,26,chronometers,6185
11043,26,chronometers,6186
11044,26,chronometers,6187
11113,26,chronometer,6188
11114,26,chronometers,6189
11115,26,chronometer,6190
11116,26,chronometers,6191
11117,26,chronometer,6192
10697,26,chronometer,6193
11179,26,chronometer,6194
11180,26,chronometer,6195
11181,26,chronometers,6196
11182,26,chronometers,6197
11246,26,chronometer,6198
11247,26,chronometers,6199
11248,26,chronometers,6200
11249,26,chronometers,6201
11265,29,compass,6202
11345,26,pocket chronometers,6203
11346,26,chronometer,6204
10748,26,chronometer,6205
11347,26,pocket chronometers,6206
11348,26,chronometers,6207
11349,26,pocket chronometers,6208
11385,20,barometer [probably by this firm],6209
11410,125,telescopes,6211
